"Var1","Var2","value","year"
"R1145","R1147_L1194",0.0513823757875658,"2021"
"R1147_L1194","R1147_L1194",1,"2021"
"R1151","R1147_L1194",0.0615408871137271,"2021"
"R1152","R1147_L1194",0.0886968613428685,"2021"
"R1155","R1147_L1194",0.0630226895797311,"2021"
"R1173","R1147_L1194",0.0945323664849415,"2021"
"R1176","R1147_L1194",0.0827196517067297,"2021"
"R1181","R1147_L1194",0.161012553169416,"2021"
"R1185","R1147_L1194",0.0561027084066127,"2021"
"R1187","R1147_L1194",0.0401808814596504,"2021"
"R1188","R1147_L1194",0.1896004378763,"2021"
"R1205","R1147_L1194",0.0483971492832561,"2021"
"R1206","R1147_L1194",0.101971898932642,"2021"
"R1208","R1147_L1194",0.0370009737098345,"2021"
"R1211","R1147_L1194",0.103266840127204,"2021"
"R1216","R1147_L1194",0.0456368979174652,"2021"
"R584","R1147_L1194",0.125854414769925,"2021"
"R591","R1147_L1194",0.0812164996504311,"2021"
"R597","R1147_L1194",0.134906280828675,"2021"
"R714","R1147_L1194",0.3370346178968,"2021"
"R837_R1118_R1358_L1228_L1326","R1147_L1194",0.15187074829932,"2021"
"R838","R1147_L1194",0.147505781301619,"2021"
"R867","R1147_L1194",0,"2021"
"R936","R1147_L1194",0.0941271118262269,"2021"
"R945","R1147_L1194",0.15171961390685,"2021"
"R990","R1147_L1194",0.607978723404255,"2021"
"R1128","R1151",0.655260906757913,"2021"
"R1016_R1261","R1151",0.635961538461538,"2021"
"R1032","R1151",0.643159160557043,"2021"
"R1051","R1151",0.636376127879815,"2021"
"R1069_L1403","R1151",1,"2021"
"R1078","R1151",0.664789487798337,"2021"
"R1084","R1151",0.580231848688225,"2021"
"R1088","R1151",1,"2021"
"R1089","R1151",0.922822491730981,"2021"
"R1090","R1151",0.750576479631053,"2021"
"R1091","R1151",0.699293808507144,"2021"
"R1092","R1151",0.654994031038599,"2021"
"R1095","R1151",0.933390631714654,"2021"
"R1097","R1151",0.717075114564654,"2021"
"R1102","R1151",1,"2021"
"R1103","R1151",0.610934128044394,"2021"
"R1104_R1201","R1151",0.461771844660194,"2021"
"R1105","R1151",0.524904980996199,"2021"
"R1106","R1151",0.571572502518794,"2021"
"R1109","R1151",0.679953154026331,"2021"
"R1110","R1151",0.64644925327644,"2021"
"R1112","R1151",0.910446659283869,"2021"
"R1114","R1151",0.572894185355478,"2021"
"R1116_R1300","R1151",0.71457947768867,"2021"
"R1121","R1151",0.704040580724156,"2021"
"R1122","R1151",0.673571428571429,"2021"
"R1123","R1151",0.663455981506453,"2021"
"R1125","R1151",1,"2021"
"R1131","R1151",0.899308224442736,"2021"
"R1132","R1151",0.897279348757498,"2021"
"R1133","R1151",0.968073158992459,"2021"
"R1134","R1151",0.501477330616403,"2021"
"R1135","R1151",0.713526351504185,"2021"
"R1137_R1327_L1472","R1151",0.706187236799482,"2021"
"R1139_L1197","R1151",0.297391494615757,"2021"
"R1143","R1151",0.66639226178226,"2021"
"R1145","R1151",0.547426565781524,"2021"
"R1147_L1194","R1151",0.65565509518477,"2021"
"R1151","R1151",1,"2021"
"R1152","R1151",0.724970202622169,"2021"
"R1155","R1151",0.619570203606338,"2021"
"R1173","R1151",0.734557772720055,"2021"
"R1176","R1151",0.583669121393173,"2021"
"R1181","R1151",0.689905591866376,"2021"
"R1185","R1151",1,"2021"
"R1187","R1151",0.42808612117258,"2021"
"R1188","R1151",0.737821565407772,"2021"
"R1205","R1151",0.507492615776495,"2021"
"R1206","R1151",0.927395525538202,"2021"
"R1208","R1151",0.394207462346434,"2021"
"R1211","R1151",0.811910956923966,"2021"
"R1216","R1151",0.486214386099399,"2021"
"R584","R1151",0.720104291452329,"2021"
"R591","R1151",0.938825448613377,"2021"
"R597","R1151",0.882604406445248,"2021"
"R714","R1151",1,"2021"
"R837_R1118_R1358_L1228_L1326","R1151",0.789455782312925,"2021"
"R838","R1151",0.725801123224314,"2021"
"R867","R1151",0.495199595755432,"2021"
"R936","R1151",1,"2021"
"R945","R1151",0.925405304095211,"2021"
"R990","R1151",0.854255319148936,"2021"
"R1128","R1152",0.977473624180211,"2021"
"R1016_R1261","R1152",0.828846153846154,"2021"
"R1032","R1152",0.725008728034447,"2021"
"R1051","R1152",0.813676544680071,"2021"
"R1069_L1403","R1152",1,"2021"
"R1078","R1152",0.98390989541432,"2021"
"R1084","R1152",0.62294081757169,"2021"
"R1088","R1152",1,"2021"
"R1089","R1152",0.96058434399118,"2021"
"R1090","R1152",0.988854727132975,"2021"
"R1091","R1152",0.867630152734439,"2021"
"R1092","R1152",0.911738957421409,"2021"
"R1095","R1152",1,"2021"
"R1097","R1152",0.827854154213987,"2021"
"R1102","R1152",1,"2021"
"R1103","R1152",0.87390812866098,"2021"
"R1104_R1201","R1152",0.705097087378641,"2021"
"R1105","R1152",0.923984796959392,"2021"
"R1106","R1152",0.788808804154073,"2021"
"R1109","R1152",0.77106049592117,"2021"
"R1110","R1152",0.751295336787565,"2021"
"R1112","R1152",0.88578811369509,"2021"
"R1114","R1152",0.624597291295236,"2021"
"R1116_R1300","R1152",0.762286654328604,"2021"
"R1121","R1152",0.995102326394962,"2021"
"R1122","R1152",0.947857142857143,"2021"
"R1123","R1152",1,"2021"
"R1125","R1152",1,"2021"
"R1131","R1152",1,"2021"
"R1132","R1152",0.964331619537275,"2021"
"R1133","R1152",1,"2021"
"R1134","R1152",0.762404482934284,"2021"
"R1135","R1152",0.987106989368921,"2021"
"R1137_R1327_L1472","R1152",1,"2021"
"R1139_L1197","R1152",0.314708594470406,"2021"
"R1143","R1152",1,"2021"
"R1145","R1152",0.563077188641791,"2021"
"R1147_L1194","R1152",1,"2021"
"R1151","R1152",0.767185200756779,"2021"
"R1152","R1152",1,"2021"
"R1155","R1152",0.667666466706659,"2021"
"R1173","R1152",0.900121738209919,"2021"
"R1176","R1152",0.77231253763142,"2021"
"R1181","R1152",0.999481273991078,"2021"
"R1185","R1152",0.983819908547309,"2021"
"R1187","R1152",0.448761501946051,"2021"
"R1188","R1152",0.97175697865353,"2021"
"R1205","R1152",0.531230523263691,"2021"
"R1206","R1152",0.753603087499246,"2021"
"R1208","R1152",0.417162153763285,"2021"
"R1211","R1152",0.709627059843886,"2021"
"R1216","R1152",0.50859844129296,"2021"
"R584","R1152",0.912832076668311,"2021"
"R591","R1152",0.896178047075274,"2021"
"R597","R1152",0.967773758632029,"2021"
"R714","R1152",1,"2021"
"R837_R1118_R1358_L1228_L1326","R1152",0.985204081632653,"2021"
"R838","R1152",0.911546085232904,"2021"
"R867","R1152",0.639717028802425,"2021"
"R936","R1152",1,"2021"
"R945","R1152",1,"2021"
"R990","R1152",1,"2021"
"R1128","R1155",0.985457656116339,"2021"
"R1016_R1261","R1155",0.959519230769231,"2021"
"R1032","R1155",0.936964195663137,"2021"
"R1051","R1155",0.976595062520038,"2021"
"R1069_L1403","R1155",1,"2021"
"R1078","R1155",0.972244569589702,"2021"
"R1084","R1155",0.777303233679073,"2021"
"R1088","R1155",1,"2021"
"R1089","R1155",1,"2021"
"R1090","R1155",0.872790161414297,"2021"
"R1091","R1155",0.804729840696338,"2021"
"R1092","R1155",0.954237962594509,"2021"
"R1095","R1155",1,"2021"
"R1097","R1155",0.82486551105798,"2021"
"R1102","R1155",1,"2021"
"R1103","R1155",0.890555955194739,"2021"
"R1104_R1201","R1155",0.652305825242718,"2021"
"R1105","R1155",0.959191838367674,"2021"
"R1106","R1155",0.890955591722855,"2021"
"R1109","R1155",0.966682820450691,"2021"
"R1110","R1155",0.754038402925937,"2021"
"R1112","R1155",0.999261720191953,"2021"
"R1114","R1155",0.807012605173438,"2021"
"R1116_R1300","R1155",0.810610734114744,"2021"
"R1121","R1155",0.994227741822634,"2021"
"R1122","R1155",0.995285714285714,"2021"
"R1123","R1155",0.975341937969563,"2021"
"R1125","R1155",1,"2021"
"R1131","R1155",1,"2021"
"R1132","R1155",0.950728363324764,"2021"
"R1133","R1155",1,"2021"
"R1134","R1155",0.815282730514519,"2021"
"R1135","R1155",0.955439945713639,"2021"
"R1137_R1327_L1472","R1155",0.971655328798186,"2021"
"R1139_L1197","R1155",0.442914524170483,"2021"
"R1143","R1155",0.978184811689648,"2021"
"R1145","R1155",0.778158174861187,"2021"
"R1147_L1194","R1155",1,"2021"
"R1151","R1155",0.922745427790624,"2021"
"R1152","R1155",0.939660309892729,"2021"
"R1155","R1155",1,"2021"
"R1173","R1155",0.97559942835971,"2021"
"R1176","R1155",0.960955953869668,"2021"
"R1181","R1155",0.966282809420064,"2021"
"R1185","R1155",1,"2021"
"R1187","R1155",0.636684739814169,"2021"
"R1188","R1155",0.947235905856596,"2021"
"R1205","R1155",0.767905048370051,"2021"
"R1206","R1155",0.9091841042031,"2021"
"R1208","R1155",0.587105595723964,"2021"
"R1211","R1155",0.81809771610292,"2021"
"R1216","R1155",0.724134406541459,"2021"
"R584","R1155",0.962581918117116,"2021"
"R591","R1155",0.997436494989513,"2021"
"R597","R1155",0.995396251233147,"2021"
"R714","R1155",1,"2021"
"R837_R1118_R1358_L1228_L1326","R1155",0.943537414965986,"2021"
"R838","R1155",0.945986124876115,"2021"
"R867","R1155",0.690247599797878,"2021"
"R936","R1155",1,"2021"
"R945","R1155",1,"2021"
"R990","R1155",1,"2021"
"R1128","R1173",0.927715996578272,"2021"
"R1016_R1261","R1173",0.911826923076923,"2021"
"R1032","R1173",0.721052019085302,"2021"
"R1051","R1173",0.820913296386204,"2021"
"R1069_L1403","R1173",1,"2021"
"R1078","R1173",0.968758380262805,"2021"
"R1084","R1173",0.347162904209884,"2021"
"R1088","R1173",1,"2021"
"R1089","R1173",0.947078280044101,"2021"
"R1090","R1173",0.811683320522675,"2021"
"R1091","R1173",0.71243225488586,"2021"
"R1092","R1173",0.981536012733784,"2021"
"R1095","R1173",1,"2021"
"R1097","R1173",0.651922693763698,"2021"
"R1102","R1173",1,"2021"
"R1103","R1173",0.804028362963724,"2021"
"R1104_R1201","R1173",0.318567961165049,"2021"
"R1105","R1173",0.784356871374275,"2021"
"R1106","R1173",0.762070836239634,"2021"
"R1109","R1173",0.753008642274453,"2021"
"R1110","R1173",0.536117037488571,"2021"
"R1112","R1173",0.85640457733481,"2021"
"R1114","R1173",0.573707422351506,"2021"
"R1116_R1300","R1173",0.612173555418466,"2021"
"R1121","R1173",0.953647017666608,"2021"
"R1122","R1173",0.863857142857143,"2021"
"R1123","R1173",0.920439221729917,"2021"
"R1125","R1173",1,"2021"
"R1131","R1173",1,"2021"
"R1132","R1173",0.870501285347044,"2021"
"R1133","R1173",1,"2021"
"R1134","R1173",0.673866530820173,"2021"
"R1135","R1173",0.93496946392219,"2021"
"R1137_R1327_L1472","R1173",0.963232912212504,"2021"
"R1139_L1197","R1173",0.295281559164153,"2021"
"R1143","R1173",0.970570076147355,"2021"
"R1145","R1173",0.542823441410858,"2021"
"R1147_L1194","R1173",1,"2021"
"R1151","R1173",0.729346226613412,"2021"
"R1152","R1173",0.844557012316249,"2021"
"R1155","R1173",0.650411094251738,"2021"
"R1173","R1173",1,"2021"
"R1176","R1173",0.807002917882451,"2021"
"R1181","R1173",0.949787322336342,"2021"
"R1185","R1173",0.977136827295111,"2021"
"R1187","R1173",0.424598978604693,"2021"
"R1188","R1173",0.953694581280788,"2021"
"R1205","R1173",0.509362382462131,"2021"
"R1206","R1173",0.720436591690285,"2021"
"R1208","R1173",0.391410636226149,"2021"
"R1211","R1173",0.664180398959237,"2021"
"R1216","R1173",0.48253481538265,"2021"
"R584","R1173",0.897611162004087,"2021"
"R591","R1173",0.830575623397809,"2021"
"R597","R1173",0.904225583689576,"2021"
"R714","R1173",1,"2021"
"R837_R1118_R1358_L1228_L1326","R1173",0.948554421768708,"2021"
"R838","R1173",0.848116947472745,"2021"
"R867","R1173",0.29610914603335,"2021"
"R936","R1173",1,"2021"
"R945","R1173",0.993627588792053,"2021"
"R990","R1173",1,"2021"
"R1128","R1176",0.998146564014827,"2021"
"R1016_R1261","R1176",0.986730769230769,"2021"
"R1032","R1176",0.806198844020327,"2021"
"R1051","R1176",0.923189667017817,"2021"
"R1069_L1403","R1176",0.974548440065681,"2021"
"R1078","R1176",0.999463663180477,"2021"
"R1084","R1176",0.2385600976205,"2021"
"R1088","R1176",1,"2021"
"R1089","R1176",0.808434399117971,"2021"
"R1090","R1176",0.89815526518063,"2021"
"R1091","R1176",0.730826079816062,"2021"
"R1092","R1176",0.971428571428571,"2021"
"R1095","R1176",1,"2021"
"R1097","R1176",0.646543136082885,"2021"
"R1102","R1176",0.969277108433735,"2021"
"R1103","R1176",0.889117254136266,"2021"
"R1104_R1201","R1176",0.365898058252427,"2021"
"R1105","R1176",0.945589117823565,"2021"
"R1106","R1176",0.878322870650236,"2021"
"R1109","R1176",0.798521928761812,"2021"
"R1110","R1176",0.505943309966474,"2021"
"R1112","R1176",0.778220745662606,"2021"
"R1114","R1176",0.606518407306622,"2021"
"R1116_R1300","R1176",0.576598807320584,"2021"
"R1121","R1176",1,"2021"
"R1122","R1176",0.964571428571429,"2021"
"R1123","R1176",1,"2021"
"R1125","R1176",1,"2021"
"R1131","R1176",1,"2021"
"R1132","R1176",0.806448157669237,"2021"
"R1133","R1176",1,"2021"
"R1134","R1176",0.798573611818645,"2021"
"R1135","R1176",0.985071250848224,"2021"
"R1137_R1327_L1472","R1176",1,"2021"
"R1139_L1197","R1176",0.337449009893253,"2021"
"R1143","R1176",0.990944638814571,"2021"
"R1145","R1176",0.595500445927673,"2021"
"R1147_L1194","R1176",1,"2021"
"R1151","R1176",0.662287155770444,"2021"
"R1152","R1176",0.828118792212952,"2021"
"R1155","R1176",0.732135925756025,"2021"
"R1173","R1176",0.922246334621288,"2021"
"R1176","R1176",1,"2021"
"R1181","R1176",0.996991389148252,"2021"
"R1185","R1176",0.884804783679212,"2021"
"R1187","R1176",0.485747710859637,"2021"
"R1188","R1176",0.985002736726875,"2021"
"R1205","R1176",0.578326965287375,"2021"
"R1206","R1176",0.641017909907737,"2021"
"R1208","R1176",0.447305724170793,"2021"
"R1211","R1176",0.584908933217693,"2021"
"R1216","R1176",0.544704228951067,"2021"
"R584","R1176",0.980691987879642,"2021"
"R591","R1176",0.743299930086227,"2021"
"R597","R1176",0.804505097007563,"2021"
"R714","R1176",1,"2021"
"R837_R1118_R1358_L1228_L1326","R1176",0.939285714285714,"2021"
"R838","R1176",0.915097456227288,"2021"
"R867","R1176",0.245073269327943,"2021"
"R936","R1176",0.98994368463395,"2021"
"R945","R1176",0.977790272701715,"2021"
"R990","R1176",1,"2021"
"R1128","R1181",0.905189620758483,"2021"
"R1016_R1261","R1181",0.657596153846154,"2021"
"R1032","R1181",0.37231855386167,"2021"
"R1051","R1181",0.440434205102368,"2021"
"R1069_L1403","R1181",0.362616310892173,"2021"
"R1078","R1181",0.919951729686243,"2021"
"R1084","R1181",0,"2021"
"R1088","R1181",0.247124157080524,"2021"
"R1089","R1181",0.155457552370452,"2021"
"R1090","R1181",0.72598001537279,"2021"
"R1091","R1181",0.239119724092626,"2021"
"R1092","R1181",0.654994031038599,"2021"
"R1095","R1181",0.963472281908036,"2021"
"R1097","R1181",0.188483761705519,"2021"
"R1102","R1181",0,"2021"
"R1103","R1181",0.75213236049738,"2021"
"R1104_R1201","R1181",0.00182038834951456,"2021"
"R1105","R1181",0.872774554910982,"2021"
"R1106","R1181",0.641788731302798,"2021"
"R1109","R1181",0.385631209110734,"2021"
"R1110","R1181",0.133495885400792,"2021"
"R1112","R1181",0.408711701734958,"2021"
"R1114","R1181",0.301491977104251,"2021"
"R1116_R1300","R1181",0.0756734526012749,"2021"
"R1121","R1181",0.96116844498863,"2021"
"R1122","R1181",0.761142857142857,"2021"
"R1123","R1181",0.983047582354074,"2021"
"R1125","R1181",0.782853566958698,"2021"
"R1131","R1181",0.984627209838586,"2021"
"R1132","R1181",0.328620394173093,"2021"
"R1133","R1181",0.612064816300337,"2021"
"R1134","R1181",0.672643912379012,"2021"
"R1135","R1181",0.876498529744402,"2021"
"R1137_R1327_L1472","R1181",0.997732426303855,"2021"
"R1139_L1197","R1181",0.150649391244549,"2021"
"R1143","R1181",0.888866021815188,"2021"
"R1145","R1181",0.277309473805345,"2021"
"R1147_L1194","R1181",0.868980963045913,"2021"
"R1151","R1181",0.349484969518604,"2021"
"R1152","R1181",0.47844656336909,"2021"
"R1155","R1181",0.3286636790289,"2021"
"R1173","R1181",0.484571005134177,"2021"
"R1176","R1181",0.445092862766894,"2021"
"R1181","R1181",1,"2021"
"R1185","R1181",0.185015828350334,"2021"
"R1187","R1181",0.216855272334586,"2021"
"R1188","R1181",0.861412151067323,"2021"
"R1205","R1181",0.259491098284692,"2021"
"R1206","R1181",0.303021166254598,"2021"
"R1208","R1181",0.199693384988295,"2021"
"R1211","R1181",0.289043076033536,"2021"
"R1216","R1181",0.246301264852434,"2021"
"R584","R1181",0.617997322246494,"2021"
"R591","R1181",0.22605453274295,"2021"
"R597","R1181",0.390332127589609,"2021"
"R714","R1181",0.860222077073808,"2021"
"R837_R1118_R1358_L1228_L1326","R1181",0.505612244897959,"2021"
"R838","R1181",0.639164188965973,"2021"
"R867","R1181",0,"2021"
"R936","R1181",0.101367658889783,"2021"
"R945","R1181",0.549807890544466,"2021"
"R990","R1181",1,"2021"
"R1128","R1185",0.00313658397490733,"2021"
"R1016_R1261","R1185",0.0630769230769231,"2021"
"R1032","R1185",0.220567128282711,"2021"
"R1051","R1185",0.248889296019787,"2021"
"R1069_L1403","R1185",0.783524904214559,"2021"
"R1078","R1185",0.0337892196299276,"2021"
"R1084","R1185",0.203172666259915,"2021"
"R1088","R1185",0.963109877032923,"2021"
"R1089","R1185",0.83710033076075,"2021"
"R1090","R1185",0.244811683320523,"2021"
"R1091","R1185",0.452947938906224,"2021"
"R1092","R1185",0.216394747313967,"2021"
"R1095","R1185",0.358831113021057,"2021"
"R1097","R1185",0.432157800358637,"2021"
"R1102","R1185",1,"2021"
"R1103","R1185",0.110574452779776,"2021"
"R1104_R1201","R1185",0.140776699029126,"2021"
"R1105","R1185",0,"2021"
"R1106","R1185",0.0957141749980625,"2021"
"R1109","R1185",0.229626039899847,"2021"
"R1110","R1185",0.310880829015544,"2021"
"R1112","R1185",0.369952011812477,"2021"
"R1114","R1185",0.177848675362047,"2021"
"R1116_R1300","R1185",0.475221056960724,"2021"
"R1121","R1185",0,"2021"
"R1122","R1185",0.303571428571429,"2021"
"R1123","R1185",0.00616451550760932,"2021"
"R1125","R1185",0.679599499374218,"2021"
"R1131","R1185",0.310146041506533,"2021"
"R1132","R1185",0.581298200514139,"2021"
"R1133","R1185",0.537622332745067,"2021"
"R1134","R1185",0.133571064696893,"2021"
"R1135","R1185",0.169418683555757,"2021"
"R1137_R1327_L1472","R1185",0.0336896663427276,"2021"
"R1139_L1197","R1185",0.0888673553912758,"2021"
"R1143","R1185",0.252521094875489,"2021"
"R1145","R1185",0.163583532322564,"2021"
"R1147_L1194","R1185",0.178611422172452,"2021"
"R1151","R1185",0.298822787471095,"2021"
"R1152","R1185",0.277810885975368,"2021"
"R1155","R1185",0.200642224496277,"2021"
"R1173","R1185",0.294077171439157,"2021"
"R1176","R1185",0.233013755731555,"2021"
"R1181","R1185",0.109139952277207,"2021"
"R1185","R1185",1,"2021"
"R1187","R1185",0.127921888006479,"2021"
"R1188","R1185",0.128954570333881,"2021"
"R1205","R1185",0.154079614123513,"2021"
"R1206","R1185",0.324127118133028,"2021"
"R1208","R1185",0.117798172740268,"2021"
"R1211","R1185",0.327724775946805,"2021"
"R1216","R1185",0.14529193816277,"2021"
"R584","R1185",0.284194207596364,"2021"
"R591","R1185",0.596714052668376,"2021"
"R597","R1185",0.467444919434397,"2021"
"R714","R1185",0.622468974526453,"2021"
"R837_R1118_R1358_L1228_L1326","R1185",0.439540816326531,"2021"
"R838","R1185",0.274777006937562,"2021"
"R867","R1185",0.136937847397676,"2021"
"R936","R1185",0.9798873692679,"2021"
"R945","R1185",0.448786430512604,"2021"
"R990","R1185",0.0771276595744681,"2021"
"R1128","R1187",1,"2021"
"R1016_R1261","R1187",1,"2021"
"R1032","R1187",1,"2021"
"R1051","R1187",0.997343470892685,"2021"
"R1069_L1403","R1187",1,"2021"
"R1078","R1187",1,"2021"
"R1084","R1187",0.910311165344722,"2021"
"R1088","R1187",1,"2021"
"R1089","R1187",1,"2021"
"R1090","R1187",1,"2021"
"R1091","R1187",0.996879618985055,"2021"
"R1092","R1187",0.988937524870673,"2021"
"R1095","R1187",1,"2021"
"R1097","R1187",0.986849970113568,"2021"
"R1102","R1187",1,"2021"
"R1103","R1187",0.968348576713596,"2021"
"R1104_R1201","R1187",0.922330097087379,"2021"
"R1105","R1187",1,"2021"
"R1106","R1187",0.953266682166938,"2021"
"R1109","R1187",1,"2021"
"R1110","R1187",0.936604693690948,"2021"
"R1112","R1187",1,"2021"
"R1114","R1187",0.911263332394983,"2021"
"R1116_R1300","R1187",0.917746247172527,"2021"
"R1121","R1187",1,"2021"
"R1122","R1187",1,"2021"
"R1123","R1187",1,"2021"
"R1125","R1187",1,"2021"
"R1131","R1187",1,"2021"
"R1132","R1187",1,"2021"
"R1133","R1187",1,"2021"
"R1134","R1187",0.892919001528273,"2021"
"R1135","R1187",0.999321420493101,"2021"
"R1137_R1327_L1472","R1187",1,"2021"
"R1139_L1197","R1187",0.687620149102105,"2021"
"R1143","R1187",1,"2021"
"R1145","R1187",0.929572197128801,"2021"
"R1147_L1194","R1187",1,"2021"
"R1151","R1187",1,"2021"
"R1152","R1187",0.990613825983313,"2021"
"R1155","R1187",0.998623804650835,"2021"
"R1173","R1187",0.998941406870269,"2021"
"R1176","R1187",1,"2021"
"R1181","R1187",1,"2021"
"R1185","R1187",1,"2021"
"R1187","R1187",1,"2021"
"R1188","R1187",0.998248494800219,"2021"
"R1205","R1187",0.948974338129691,"2021"
"R1206","R1187",1,"2021"
"R1208","R1187",0.836478899500715,"2021"
"R1211","R1187",0.999074877132119,"2021"
"R1216","R1187",0.909211703079085,"2021"
"R584","R1187",0.996969910506659,"2021"
"R591","R1187",1,"2021"
"R597","R1187",1,"2021"
"R714","R1187",1,"2021"
"R837_R1118_R1358_L1228_L1326","R1187",0.989030612244898,"2021"
"R838","R1187",0.984720845721837,"2021"
"R867","R1187",0.894896412329459,"2021"
"R936","R1187",1,"2021"
"R945","R1187",1,"2021"
"R990","R1187",1,"2021"
"R1128","R1188",0.892500712859994,"2021"
"R1016_R1261","R1188",0.571442307692308,"2021"
"R1032","R1188",0.346095659257535,"2021"
"R1051","R1188",0.413685705125269,"2021"
"R1069_L1403","R1188",0.30952380952381,"2021"
"R1078","R1188",0.908018235451864,"2021"
"R1084","R1188",0,"2021"
"R1088","R1188",0.363347877826259,"2021"
"R1089","R1188",0.20148842337376,"2021"
"R1090","R1188",0.430822444273636,"2021"
"R1091","R1188",0.112169485958285,"2021"
"R1092","R1188",0.565618782331874,"2021"
"R1095","R1188",0.886549204984959,"2021"
"R1097","R1188",0.0886630802948795,"2021"
"R1102","R1188",0.268072289156627,"2021"
"R1103","R1188",0.779262151885726,"2021"
"R1104_R1201","R1188",0,"2021"
"R1105","R1188",0.837567513502701,"2021"
"R1106","R1188",0.660389056808494,"2021"
"R1109","R1188",0.358815927631048,"2021"
"R1110","R1188",0.0112770496799756,"2021"
"R1112","R1188",0.447988187523071,"2021"
"R1114","R1188",0.285727690719715,"2021"
"R1116_R1300","R1188",0.0960312564260744,"2021"
"R1121","R1188",0.95679552212699,"2021"
"R1122","R1188",0.713428571428571,"2021"
"R1123","R1188",0.950876517048738,"2021"
"R1125","R1188",0.722778473091364,"2021"
"R1131","R1188",0.950807071483474,"2021"
"R1132","R1188",0.271529562982005,"2021"
"R1133","R1188",0.587036739932617,"2021"
"R1134","R1188",0.623535404992359,"2021"
"R1135","R1188",0.854557792354671,"2021"
"R1137_R1327_L1472","R1188",0.990443796566246,"2021"
"R1139_L1197","R1188",0.142772298891893,"2021"
"R1143","R1188",0.879193249639844,"2021"
"R1145","R1188",0.262809632037746,"2021"
"R1147_L1194","R1188",0.96976483762598,"2021"
"R1151","R1188",0.354214841286525,"2021"
"R1152","R1188",0.440852205005959,"2021"
"R1155","R1188",0.305338932213557,"2021"
"R1173","R1188",0.461123167310644,"2021"
"R1176","R1188",0.416747718956973,"2021"
"R1181","R1188",0.816370992841581,"2021"
"R1185","R1188",0.20717551881815,"2021"
"R1187","R1188",0.205156471461675,"2021"
"R1188","R1188",1,"2021"
"R1205","R1188",0.243123865268406,"2021"
"R1206","R1188",0.353615148043177,"2021"
"R1208","R1188",0.1892519008059,"2021"
"R1211","R1188",0.291471523561723,"2021"
"R1216","R1188",0.23342276734381,"2021"
"R584","R1188",0.640335423860193,"2021"
"R591","R1188",0.233395478909345,"2021"
"R597","R1188",0.325879644853667,"2021"
"R714","R1188",0.786414108425865,"2021"
"R837_R1118_R1358_L1228_L1326","R1188",0.516156462585034,"2021"
"R838","R1188",0.584985133795837,"2021"
"R867","R1188",0,"2021"
"R936","R1188",0.140788415124698,"2021"
"R945","R1188",0.558804235779215,"2021"
"R990","R1188",1,"2021"
"R1128","R1205",1,"2021"
"R1016_R1261","R1205",0.974230769230769,"2021"
"R1032","R1205",0.978199309515497,"2021"
"R1051","R1205",0.992900654971832,"2021"
"R1069_L1403","R1205",1,"2021"
"R1078","R1205",0.996781979082864,"2021"
"R1084","R1205",0.934716290420988,"2021"
"R1088","R1205",1,"2021"
"R1089","R1205",1,"2021"
"R1090","R1205",0.901998462720984,"2021"
"R1091","R1205",0.845951716209558,"2021"
"R1092","R1205",0.985435734182252,"2021"
"R1095","R1205",1,"2021"
"R1097","R1205",0.87786411635784,"2021"
"R1102","R1205",1,"2021"
"R1103","R1205",0.956530675161854,"2021"
"R1104_R1201","R1205",0.827063106796116,"2021"
"R1105","R1205",0.995799159831966,"2021"
"R1106","R1205",0.946524064171123,"2021"
"R1109","R1205",0.996203860754382,"2021"
"R1110","R1205",0.847607436757086,"2021"
"R1112","R1205",1,"2021"
"R1114","R1205",0.920553001157299,"2021"
"R1116_R1300","R1205",0.888751799300843,"2021"
"R1121","R1205",1,"2021"
"R1122","R1205",1,"2021"
"R1123","R1205",1,"2021"
"R1125","R1205",1,"2021"
"R1131","R1205",1,"2021"
"R1132","R1205",0.966045415595544,"2021"
"R1133","R1205",1,"2021"
"R1134","R1205",0.885481406011207,"2021"
"R1135","R1205",0.985184347432708,"2021"
"R1137_R1327_L1472","R1205",0.998704243602203,"2021"
"R1139_L1197","R1205",0.576762577559664,"2021"
"R1143","R1205",1,"2021"
"R1145","R1205",0.908397825023735,"2021"
"R1147_L1194","R1205",1,"2021"
"R1151","R1205",0.984233760773597,"2021"
"R1152","R1205",0.973579658323401,"2021"
"R1155","R1205",0.999964712939765,"2021"
"R1173","R1205",0.994918752977293,"2021"
"R1176","R1205",0.988467416979297,"2021"
"R1181","R1205",0.993464052287582,"2021"
"R1185","R1205",1,"2021"
"R1187","R1205",0.787869243402551,"2021"
"R1188","R1205",0.98215654077723,"2021"
"R1205","R1205",1,"2021"
"R1206","R1205",0.978532231803654,"2021"
"R1208","R1205",0.764527957902588,"2021"
"R1211","R1205",0.92194275802255,"2021"
"R1216","R1205",0.884272390443337,"2021"
"R584","R1205",0.985906560496089,"2021"
"R591","R1205",1,"2021"
"R597","R1205",1,"2021"
"R714","R1205",1,"2021"
"R837_R1118_R1358_L1228_L1326","R1205",0.976020408163265,"2021"
"R838","R1205",0.983729765444334,"2021"
"R867","R1205",0.847902981303689,"2021"
"R936","R1205",1,"2021"
"R945","R1205",1,"2021"
"R990","R1205",1,"2021"
"R1128","R1206",0.581123467351012,"2021"
"R1016_R1261","R1206",0.398269230769231,"2021"
"R1032","R1206",0.549090344854339,"2021"
